source_row_uid,eligible_voters,actual_voters,scan_locality_code,source_locality_name,source_kalpi,evidence_method,final_report_pdf,final_report_page,planned_list_part,planned_list_page,ocr_variant_votes,ocr_confidence,evidence_note
K17:7306,472,341,8300,ראשון לציון,2250,final_report_rapidocr,rehovot.pdf,13,,,3,0.996011,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7307,618,458,8300,ראשון לציון,2260,final_report_rapidocr,rehovot.pdf,13,,,3,0.998944,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7308,591,365,8300,ראשון לציון,2270,final_report_rapidocr,rehovot.pdf,13,,,3,0.996713,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7309,657,353,8300,ראשון לציון,2300,final_report_rapidocr,rehovot.pdf,13,,,3,0.999436,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7310,730,385,8300,ראשון לציון,2500,final_report_rapidocr,rehovot.pdf,13,,,3,0.999586,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7311,611,348,8300,ראשון לציון,2510,final_report_rapidocr,rehovot.pdf,14,,,3,0.996772,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7312,602,419,8300,ראשון לציון,2580,final_report_rapidocr,rehovot.pdf,14,,,3,0.997816,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7313,685,429,8300,ראשון לציון,2590,final_report_rapidocr,rehovot.pdf,14,,,3,0.998881,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7314,547,407,8300,ראשון לציון,2600,final_report_rapidocr,rehovot.pdf,14,,,3,0.999135,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7315,706,499,8300,ראשון לציון,2610,final_report_rapidocr,rehovot.pdf,14,,,3,0.994438,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7316,629,422,8300,ראשון לציון,2620,final_report_rapidocr,rehovot.pdf,14,,,3,0.999589,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7317,715,493,8300,ראשון לציון,2630,final_report_rapidocr,rehovot.pdf,14,,,3,0.998946,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7318,729,450,8300,ראשון לציון,2640,final_report_rapidocr,rehovot.pdf,14,,,3,0.998702,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7319,788,518,8300,ראשון לציון,2650,final_report_rapidocr,rehovot.pdf,14,,,3,0.999501,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7320,775,476,8300,ראשון לציון,2660,final_report_rapidocr,rehovot.pdf,14,,,3,0.999667,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7321,662,428,8300,ראשון לציון,2670,final_report_rapidocr,rehovot.pdf,14,,,2,0.998655,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7322,727,476,8300,ראשון לציון,2680,final_report_rapidocr,rehovot.pdf,14,,,3,0.998319,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7323,530,376,8300,ראשון לציון,2690,final_report_rapidocr,rehovot.pdf,14,,,3,0.998017,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7324,578,410,8300,ראשון לציון,2700,final_report_rapidocr,rehovot.pdf,14,,,3,0.999605,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7325,737,531,8300,ראשון לציון,2710,final_report_rapidocr,rehovot.pdf,14,,,3,0.998201,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7326,737,444,8300,ראשון לציון,2720,final_report_rapidocr,rehovot.pdf,14,,,3,0.996474,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7327,567,369,8300,ראשון לציון,2730,final_report_rapidocr,rehovot.pdf,14,,,3,0.997061,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7328,656,447,8300,ראשון לציון,2740,final_report_rapidocr,rehovot.pdf,14,,,3,0.997427,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7329,495,327,8300,ראשון לציון,2750,final_report_rapidocr,rehovot.pdf,14,,,3,0.998943,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7330,678,501,8300,ראשון לציון,2760,final_report_rapidocr,rehovot.pdf,14,,,3,0.999292,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7331,684,446,8300,ראשון לציון,2770,final_report_rapidocr,rehovot.pdf,14,,,3,0.998801,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7332,677,473,8300,ראשון לציון,2780,final_report_rapidocr,rehovot.pdf,14,,,3,0.998897,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7333,494,347,8300,ראשון לציון,2790,final_report_rapidocr,rehovot.pdf,14,,,3,0.996766,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7334,672,445,8300,ראשון לציון,2800,final_report_rapidocr,rehovot.pdf,14,,,3,0.999222,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7335,458,343,8300,ראשון לציון,2810,final_report_rapidocr,rehovot.pdf,14,,,3,0.991935,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7336,472,346,8300,ראשון לציון,2820,final_report_rapidocr,rehovot.pdf,14,,,3,0.997529,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7337,502,319,8300,ראשון לציון,2830,final_report_rapidocr,rehovot.pdf,14,,,3,0.998676,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7338,684,405,8300,ראשון לציון,2840,final_report_rapidocr,rehovot.pdf,14,,,3,0.998318,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7339,612,429,8300,ראשון לציון,2850,final_report_rapidocr,rehovot.pdf,14,,,3,0.996966,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7340,661,454,8300,ראשון לציון,2860,final_report_rapidocr,rehovot.pdf,14,,,3,0.995218,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7341,679,506,8300,ראשון לציון,2870,final_report_rapidocr,rehovot.pdf,14,,,3,0.996921,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7342,678,497,8300,ראשון לציון,2900,final_report_rapidocr,rehovot.pdf,14,,,3,0.999395,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7343,787,461,8300,ראשון לציון,3000,final_report_rapidocr,rehovot.pdf,14,,,3,0.999519,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7344,639,364,8300,ראשון לציון,3030,final_report_rapidocr,rehovot.pdf,14,,,3,0.998966,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7345,634,430,8300,ראשון לציון,3050,final_report_rapidocr,rehovot.pdf,14,,,3,0.95903,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7346,584,328,8300,ראשון לציון,3090,final_report_rapidocr,rehovot.pdf,14,,,3,0.999054,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7347,595,348,8300,ראשון לציון,3100,final_report_rapidocr,rehovot.pdf,14,,,3,0.999544,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7348,632,376,8300,ראשון לציון,3110,final_report_rapidocr,rehovot.pdf,14,,,3,0.99915,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7349,457,276,8300,ראשון לציון,3120,final_report_rapidocr,rehovot.pdf,14,,,3,0.998411,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7350,453,331,8300,ראשון לציון,3130,final_report_rapidocr,rehovot.pdf,14,,,3,0.998761,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7351,813,592,8300,ראשון לציון,3150,final_report_rapidocr,rehovot.pdf,14,,,3,0.999202,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7352,539,345,8300,ראשון לציון,3200,final_report_rapidocr,rehovot.pdf,14,,,3,0.999325,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7353,518,268,8300,ראשון לציון,3210,final_report_rapidocr,rehovot.pdf,14,,,3,0.999217,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7354,710,532,8300,ראשון לציון,3300,final_report_rapidocr,rehovot.pdf,14,,,3,0.999209,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7355,666,433,8300,ראשון לציון,3350,final_report_rapidocr,rehovot.pdf,14,,,3,0.996218,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7356,505,327,8300,ראשון לציון,5010,final_report_rapidocr,rehovot.pdf,14,,,3,0.999349,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7357,764,435,8300,ראשון לציון,5020,final_report_rapidocr,rehovot.pdf,14,,,3,0.996234,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7358,700,368,8300,ראשון לציון,5030,final_report_rapidocr,rehovot.pdf,14,,,3,0.998227,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7359,321,246,8300,ראשון לציון,5040,final_report_rapidocr,rehovot.pdf,15,,,3,0.999109,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7360,627,414,8300,ראשון לציון,9530,final_report_rapidocr,rehovot.pdf,15,,,3,0.999142,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7361,485,341,8300,ראשון לציון,9540,final_report_rapidocr,rehovot.pdf,15,,,3,0.999228,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7362,630,462,8300,ראשון לציון,9550,final_report_rapidocr,rehovot.pdf,15,,,3,0.951499,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7363,611,409,8400,רחובות,10,final_report_rapidocr,rehovot.pdf,15,,,1,0.98963,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7364,728,392,8400,רחובות,20,final_report_rapidocr,rehovot.pdf,15,,,3,0.999635,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7365,645,393,8400,רחובות,30,final_report_rapidocr,rehovot.pdf,15,,,3,0.954345,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7366,582,288,8400,רחובות,40,final_report_rapidocr,rehovot.pdf,15,,,3,0.999735,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7367,721,384,8400,רחובות,50,final_report_rapidocr,rehovot.pdf,15,,,3,0.997055,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7368,682,320,8400,רחובות,60,final_report_rapidocr,rehovot.pdf,15,,,3,0.998877,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7369,737,380,8400,רחובות,70,final_report_rapidocr,rehovot.pdf,15,,,3,0.998315,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7370,767,390,8400,רחובות,80,final_report_rapidocr,rehovot.pdf,15,,,3,0.995747,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7371,522,233,8400,רחובות,90,final_report_rapidocr,rehovot.pdf,15,,,3,0.999827,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7372,713,395,8400,רחובות,100,final_report_rapidocr,rehovot.pdf,15,,,3,0.998818,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7373,466,310,8400,רחובות,110,final_report_rapidocr,rehovot.pdf,15,,,3,0.994587,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7374,595,336,8400,רחובות,120,final_report_rapidocr,rehovot.pdf,15,,,3,0.998941,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7375,573,400,8400,רחובות,130,final_report_rapidocr,rehovot.pdf,15,,,3,0.996844,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7376,601,420,8400,רחובות,140,final_report_rapidocr,rehovot.pdf,15,,,3,0.993671,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7377,686,409,8400,רחובות,150,final_report_rapidocr,rehovot.pdf,15,,,3,0.998727,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7378,671,371,8400,רחובות,160,final_report_rapidocr,rehovot.pdf,15,,,3,0.996521,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7379,732,424,8400,רחובות,170,final_report_rapidocr,rehovot.pdf,15,,,3,0.998048,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7380,751,462,8400,רחובות,180,final_report_rapidocr,rehovot.pdf,15,,,3,0.99826,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7381,653,414,8400,רחובות,190,final_report_rapidocr,rehovot.pdf,15,,,3,0.999556,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7382,621,376,8400,רחובות,200,final_report_rapidocr,rehovot.pdf,15,,,3,0.996112,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7383,517,379,8400,רחובות,210,final_report_rapidocr,rehovot.pdf,15,,,3,0.99558,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7384,629,386,8400,רחובות,220,final_report_rapidocr,rehovot.pdf,15,,,3,0.992939,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7385,662,382,8400,רחובות,230,final_report_rapidocr,rehovot.pdf,15,,,3,0.997242,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7386,800,556,8400,רחובות,240,final_report_rapidocr,rehovot.pdf,15,,,3,0.988872,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7387,631,288,8400,רחובות,250,final_report_rapidocr,rehovot.pdf,15,,,3,0.996246,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7388,652,435,8400,רחובות,260,final_report_rapidocr,rehovot.pdf,15,,,3,0.996621,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7389,675,402,8400,רחובות,270,final_report_rapidocr,rehovot.pdf,15,,,3,0.999214,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7390,567,308,8400,רחובות,280,final_report_rapidocr,rehovot.pdf,15,,,3,0.999166,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7391,626,379,8400,רחובות,290,final_report_rapidocr,rehovot.pdf,15,,,3,0.998021,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7392,622,396,8400,רחובות,300,final_report_rapidocr,rehovot.pdf,15,,,3,0.994539,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7393,695,438,8400,רחובות,310,final_report_rapidocr,rehovot.pdf,15,,,3,0.998246,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7394,719,418,8400,רחובות,320,final_report_rapidocr,rehovot.pdf,15,,,3,0.996718,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7395,557,316,8400,רחובות,330,final_report_rapidocr,rehovot.pdf,15,,,2,0.998323,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7396,748,499,8400,רחובות,340,final_report_rapidocr,rehovot.pdf,15,,,3,0.998666,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7397,758,507,8400,רחובות,350,final_report_rapidocr,rehovot.pdf,15,,,3,0.996544,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7398,646,419,8400,רחובות,360,final_report_rapidocr,rehovot.pdf,15,,,3,0.994217,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7399,746,514,8400,רחובות,370,final_report_rapidocr,rehovot.pdf,15,,,3,0.992274,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7400,619,351,8400,רחובות,380,final_report_rapidocr,rehovot.pdf,15,,,3,0.998322,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7401,676,380,8400,רחובות,390,final_report_rapidocr,rehovot.pdf,16,,,2,0.98678,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7402,733,458,8400,רחובות,400,final_report_rapidocr,rehovot.pdf,16,,,3,0.997667,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7403,782,478,8400,רחובות,410,final_report_rapidocr,rehovot.pdf,16,,,3,0.99745,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7404,648,429,8400,רחובות,420,final_report_rapidocr,rehovot.pdf,16,,,3,0.993802,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7405,738,515,8400,רחובות,430,final_report_rapidocr,rehovot.pdf,16,,,3,0.998421,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7406,493,340,8400,רחובות,440,final_report_rapidocr,rehovot.pdf,16,,,3,0.994504,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7407,684,477,8400,רחובות,450,final_report_rapidocr,rehovot.pdf,16,,,3,0.990931,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7408,729,446,8400,רחובות,460,final_report_rapidocr,rehovot.pdf,16,,,3,0.997806,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7409,601,380,8400,רחובות,470,final_report_rapidocr,rehovot.pdf,16,,,3,0.991956,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7410,757,421,8400,רחובות,480,final_report_rapidocr,rehovot.pdf,16,,,3,0.998437,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7411,448,282,8400,רחובות,490,final_report_rapidocr,rehovot.pdf,16,,,3,0.998161,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7412,669,465,8400,רחובות,500,final_report_rapidocr,rehovot.pdf,16,,,3,0.993732,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7413,703,472,8400,רחובות,510,final_report_rapidocr,rehovot.pdf,16,,,3,0.998164,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7414,725,487,8400,רחובות,520,final_report_rapidocr,rehovot.pdf,16,,,3,0.996721,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7415,587,397,8400,רחובות,530,final_report_rapidocr,rehovot.pdf,16,,,3,0.997656,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7416,580,388,8400,רחובות,540,final_report_rapidocr,rehovot.pdf,16,,,3,0.999627,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7417,725,371,8400,רחובות,550,final_report_rapidocr,rehovot.pdf,16,,,3,0.998054,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7418,670,339,8400,רחובות,560,final_report_rapidocr,rehovot.pdf,16,,,3,0.995372,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7419,582,337,8400,רחובות,570,final_report_rapidocr,rehovot.pdf,16,,,3,0.998853,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7420,566,334,8400,רחובות,580,final_report_rapidocr,rehovot.pdf,16,,,3,0.987305,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7421,628,413,8400,רחובות,590,final_report_rapidocr,rehovot.pdf,16,,,3,0.99733,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7422,449,306,8400,רחובות,600,final_report_rapidocr,rehovot.pdf,16,,,2,0.997062,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7423,501,329,8400,רחובות,610,final_report_rapidocr,rehovot.pdf,16,,,3,0.986079,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7424,485,341,8400,רחובות,620,final_report_rapidocr,rehovot.pdf,16,,,3,0.998671,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7425,652,449,8400,רחובות,640,final_report_rapidocr,rehovot.pdf,16,,,3,0.999021,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7426,585,414,8400,רחובות,650,final_report_rapidocr,rehovot.pdf,16,,,3,0.999134,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7427,556,334,8400,רחובות,660,final_report_rapidocr,rehovot.pdf,16,,,3,0.997882,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7428,538,361,8400,רחובות,670,final_report_rapidocr,rehovot.pdf,16,,,3,0.99824,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7429,468,225,8400,רחובות,680,final_report_rapidocr,rehovot.pdf,16,,,3,0.998541,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7430,771,500,8400,רחובות,690,final_report_rapidocr,rehovot.pdf,16,,,3,0.999489,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7431,760,496,8400,רחובות,700,final_report_rapidocr,rehovot.pdf,16,,,3,0.996639,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7432,737,378,8400,רחובות,710,final_report_rapidocr,rehovot.pdf,16,,,3,0.998775,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7433,619,387,8400,רחובות,720,final_report_rapidocr,rehovot.pdf,16,,,3,0.997877,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7434,584,344,8400,רחובות,730,final_report_rapidocr,rehovot.pdf,16,,,3,0.999379,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7435,699,391,8400,רחובות,740,final_report_rapidocr,rehovot.pdf,16,,,3,0.999032,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7436,732,421,8400,רחובות,750,final_report_rapidocr,rehovot.pdf,16,,,3,0.99735,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7437,778,439,8400,רחובות,760,final_report_rapidocr,rehovot.pdf,16,,,3,0.999449,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7438,721,539,8400,רחובות,770,final_report_rapidocr,rehovot.pdf,16,,,3,0.997566,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7439,573,321,8400,רחובות,780,final_report_rapidocr,rehovot.pdf,16,,,3,0.998433,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7440,501,340,8400,רחובות,790,final_report_rapidocr,rehovot.pdf,16,,,3,0.994818,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7441,719,543,8400,רחובות,800,final_report_rapidocr,rehovot.pdf,16,,,3,0.998652,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7442,662,370,8400,רחובות,810,final_report_rapidocr,rehovot.pdf,16,,,1,0.97354,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7443,519,259,8400,רחובות,820,final_report_rapidocr,rehovot.pdf,16,,,3,0.998093,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7444,708,462,8400,רחובות,830,final_report_rapidocr,rehovot.pdf,16,,,3,0.99538,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7445,579,449,8400,רחובות,840,final_report_rapidocr,rehovot.pdf,16,,,3,0.998579,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7446,782,514,8400,רחובות,850,final_report_rapidocr,rehovot.pdf,16,,,3,0.998436,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7447,664,331,8400,רחובות,860,final_report_rapidocr,rehovot.pdf,16,,,3,0.998001,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7448,734,489,8400,רחובות,870,final_report_rapidocr,rehovot.pdf,16,,,3,0.976218,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7449,678,406,8400,רחובות,880,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7450,420,304,8400,רחובות,890,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7451,649,428,8400,רחובות,900,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7452,644,440,8400,רחובות,910,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7453,675,409,8400,רחובות,920,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7454,659,414,8400,רחובות,930,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7455,518,303,8400,רחובות,940,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,44,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7456,545,319,8400,רחובות,950,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7457,525,296,8400,רחובות,960,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7458,624,502,8400,רחובות,970,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7459,617,380,8400,רחובות,980,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7460,685,399,8400,רחובות,990,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7461,623,382,8400,רחובות,1000,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7462,715,400,8400,רחובות,1010,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7463,620,370,8400,רחובות,1020,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7464,677,536,8400,רחובות,1050,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7465,521,354,8400,רחובות,1060,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
