stat_area_id,stat_area_vintage,locality_code,locality_name_he,stat_area_number,elections_using_vintage,assigned_elections_count,assigned_elections,unassigned_elections_count,unassigned_elections,official_area_electorate_gap_elections,followup_elections,persistence_status,never_assigned_in_supported_elections,population_proxy,age_20_plus_population_proxy,population_reference_year,population_proxy_source
stat2011:35680001,2011,3568,ריחן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,352,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35690001,2011,3569,מבוא דותן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,478,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35700001,2011,3570,אריאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2055,1646,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35700002,2011,3570,אריאל,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2692,2053,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35700003,2011,3570,אריאל,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5252,3597,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35700004,2011,3570,אריאל,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5621,4465,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35700005,2011,3570,אריאל,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3955,2401,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3570001,2011,357,כפר בלום,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,779,480,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35710001,2011,3571,שבי שומרון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1032,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35720001,2011,3572,כפר תפוח,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1472,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35730001,2011,3573,נווה צוף,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1494,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35740001,2011,3574,בית אל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5686,2854,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35750001,2011,3575,בית חורון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1455,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35760001,2011,3576,מצפה יריחו,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2578,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35780001,2011,3578,שדמות מחולה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,666,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35790001,2011,3579,אלון מורה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2007,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3580001,2011,358,יד מרדכי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,746,540,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3590001,2011,359,ניצנים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,525,350,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35980001,2011,3598,ארגמן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,133,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:35990001,2011,3599,מחולה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,628,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3600001,2011,360,"גבעת ניל""י",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,713,467,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:360001,2011,36,שדה דוד,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,587,360,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36010001,2011,3601,קליה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,463,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36020001,2011,3602,ראש צורים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,948,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36030001,2011,3603,הר גילה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1627,948,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36040001,2011,3604,אלון שבות,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3070,1890,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36050001,2011,3605,משואה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,181,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36060001,2011,3606,גלגל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,217,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36070001,2011,3607,"ייט""ב",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,321,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36080001,2011,3608,מעלה אפרים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1255,734,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36090001,2011,3609,חמרה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,256,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36100001,2011,3610,מצפה שלם,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,243,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36110001,2011,3611,קריית ארבע,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,7338,3991,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36120001,2011,3612,בקעות,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,193,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36130001,2011,3613,גיתית,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,496,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36140001,2011,3614,מכורה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,178,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36150001,2011,3615,פצאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,321,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160001,2011,3616,מעלה אדומים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160002,2011,3616,מעלה אדומים,2,7,5,K19|K20|K21|K22|K23,2,K24|K25,,,intermittently_unassigned,False,4266,2600,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160003,2011,3616,מעלה אדומים,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,7455,4184,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160004,2011,3616,מעלה אדומים,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3449,2187,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160005,2011,3616,מעלה אדומים,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3837,2628,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160006,2011,3616,מעלה אדומים,6,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2281,1437,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160007,2011,3616,מעלה אדומים,7,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3757,2584,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160008,2011,3616,מעלה אדומים,8,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4546,3208,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160009,2011,3616,מעלה אדומים,9,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4624,3115,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36160010,2011,3616,מעלה אדומים,10,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3623,2549,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36170001,2011,3617,עפרה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3013,1663,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36180001,2011,3618,אלעזר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2488,1296,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36190001,2011,3619,רועי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,167,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36200001,2011,3620,נערן,1,7,3,K19|K20|K21,4,K22|K23|K24|K25,,,intermittently_unassigned,False,105,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3620001,2011,362,רוחמה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,724,451,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3630001,2011,363,חפץ חיים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,558,297,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36370001,2011,3637,מעלה שומרון,1,7,5,K19|K20|K21|K22|K23,2,K24|K25,,,intermittently_unassigned,False,0,0,,
stat2011:36380001,2011,3638,כפר אדומים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4784,2427,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36390001,2011,3639,ורד יריחו,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,360,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36400001,2011,3640,קרני שומרון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,9418,5496,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3640001,2011,364,כפר אוריה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,916,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36410001,2011,3641,שילה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4485,1863,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36430001,2011,3643,חיננית,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1478,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36440001,2011,3644,גבעון החדשה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1047,783,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36450001,2011,3645,בית הערבה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,399,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36460001,2011,3646,חמדת,1,7,5,K21|K22|K23|K24|K25,2,K19|K20,,,intermittently_unassigned,False,310,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36470001,2011,3647,יקיר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2368,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36480001,2011,3648,מתתיהו,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,899,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36490001,2011,3649,שקד,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1018,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36500001,2011,3650,אפרת,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,11403,6165,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3650001,2011,365,בית קשת,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,695,414,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36510001,2011,3651,מעלה מכמש,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1636,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36520001,2011,3652,בית אריה-עופרים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5348,3350,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36530001,2011,3653,מעלה עמוס,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,720,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36540001,2011,3654,ברקן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1932,1222,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36550001,2011,3655,"ניל""י",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1849,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36560001,2011,3656,כרמל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,448,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36570001,2011,3657,מעון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,593,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36580001,2011,3658,עטרת,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,944,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36590001,2011,3659,פסגות,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2038,918,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:36600001,2011,3660,עמנואל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4129,1916,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3660001,2011,366,שמיר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,924,635,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3670001,2011,367,עין העמק,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,820,549,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3680001,2011,368,בירייה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,816,500,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3690001,2011,369,גלעד (אבן יצחק),1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,499,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3700001,2011,370,גזר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,293,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:370001,2011,37,איתן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,490,313,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37090001,2011,3709,מבוא חורון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2689,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37100001,2011,3710,ברכה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2927,1216,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3710001,2011,371,כדורי,1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_with_positive_population_proxy,True,203,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37120001,2011,3712,ענב,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,925,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37130001,2011,3713,"נעמ""ה",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,171,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37150001,2011,3715,עלמון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1440,875,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37170001,2011,3717,חרמש,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,228,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37190001,2011,3719,תלם,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,479,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37200001,2011,3720,שערי תקווה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,6057,3748,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3720001,2011,372,רמות נפתלי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,539,382,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37220001,2011,3722,אשכולות,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,586,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37230001,2011,3723,פני חבר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,679,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37240001,2011,3724,נגוהות,1,7,6,K20|K21|K22|K23|K24|K25,1,K19,,,intermittently_unassigned,False,377,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37250001,2011,3725,נווה דניאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2342,1281,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37260001,2011,3726,נוקדים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2591,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37270001,2011,3727,עלי זהב,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3829,1509,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37300001,2011,3730,גבעת זאב,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2030,1370,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37300002,2011,3730,גבעת זאב,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4446,2566,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37300003,2011,3730,גבעת זאב,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,7886,4620,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37300004,2011,3730,גבעת זאב,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4863,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3730001,2011,373,בית הלוי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,828,541,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3740001,2011,374,חוקוק,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,604,345,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37430001,2011,3743,טנא,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,925,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37440001,2011,3744,ברוכין,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1476,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37450001,2011,3745,מצדות יהודה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,599,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37460001,2011,3746,קריית נטפים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,963,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37470001,2011,3747,דולב,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1514,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37480001,2011,3748,עתניאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,982,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37490001,2011,3749,יצהר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1839,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37500001,2011,3750,אלפי מנשה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,7997,5149,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3750001,2011,375,מגל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1150,684,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37510001,2011,3751,מגדלים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,503,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37520001,2011,3752,מעלה לבונה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,946,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37540001,2011,3754,אספר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,985,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37560001,2011,3756,סוסיה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1238,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37590001,2011,3759,אדורה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,447,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37600001,2011,3760,אורנית,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,8964,5645,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3760001,2011,376,עברון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,859,576,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37620001,2011,3762,איתמר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1285,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37630001,2011,3763,גבע בנימין,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5762,3073,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37640001,2011,3764,חגי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,676,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37650001,2011,3765,עלי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4600,2079,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37660001,2011,3766,כרמי צור,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,994,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37670001,2011,3767,נחליאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,736,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37680001,2011,3768,פדואל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2045,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37690001,2011,3769,הר אדר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4082,2689,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37700001,2011,3770,חשמונאים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2714,1878,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:3770001,2011,377,המעפיל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,856,520,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37770001,2011,3777,סנסנה,1,7,6,K20|K21|K22|K23|K24|K25,1,K19,,,intermittently_unassigned,False,575,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:37780001,2011,3778,עץ אפרים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2460,1252,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
