election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,loc:667,locality,loc:667,667,ברעם,1,1,547,369,367,2,פה,141,115,26,0.384196,43,0,0,0,0,4,0,0,0,0,3,0,1,0,0,1,39,0,3,11,115,0,0,0,0,0,0,0,141,0,1,0,0,0,0,0,3,0,2,0
K25,loc:668,locality,loc:668,668,מפלסים,2,2,722,498,494,4,פה,167,127,40,0.338057,68,4,4,1,1,0,0,0,0,0,21,0,1,0,0,0,127,0,7,49,38,0,0,0,0,0,0,2,167,2,0,0,0,0,0,0,2,0,0,0
K25,loc:67,locality,loc:67,67,אור הנר,1,1,630,481,481,0,פה,176,123,53,0.365904,77,1,5,0,1,3,0,0,0,0,15,1,0,0,0,0,123,0,12,32,31,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,1,0,2,0
K25,loc:670,locality,loc:670,670,משמר איילון,1,1,404,337,337,0,פה,88,77,11,0.261128,20,2,8,0,0,2,0,0,0,0,36,0,0,0,0,0,69,0,15,77,14,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,2,0,2,1
K25,loc:6700,locality,loc:6700,6700,טבריה,65,65,36702,22659,22546,113,מחל,9105,4597,4508,0.403841,153,37,140,1932,5,12,0,0,0,0,2893,4,40,0,0,3,1205,2,862,9105,71,2,13,3,8,2,1,20,1332,4,42,1,2,0,2,8,40,2,4597,3
K25,loc:672,locality,loc:672,672,בית נקופה,1,1,498,371,368,3,מחל,98,93,5,0.266304,18,1,0,1,1,0,0,0,0,0,50,0,0,0,0,0,47,0,9,98,28,0,0,0,0,0,0,0,93,1,0,0,0,0,0,0,2,0,19,0
K25,loc:673,locality,loc:673,673,כפר טרומן,1,1,586,455,454,1,פה,155,97,58,0.34141,20,2,2,2,0,0,0,0,0,0,32,0,3,0,0,0,94,0,10,97,25,0,0,0,0,1,0,1,155,0,0,0,0,0,0,0,3,0,7,0
K25,loc:674,locality,loc:674,674,לימן,1,1,570,388,386,2,פה,136,119,17,0.352332,19,2,4,1,0,0,0,0,0,0,21,0,0,0,0,0,68,0,3,119,4,0,0,0,0,0,0,0,136,0,0,0,1,0,0,1,0,0,7,0
K25,loc:675,locality,loc:675,675,הבונים,1,1,315,203,203,0,פה,105,30,75,0.517241,30,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,25,0,3,9,22,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,1,0,1,0
K25,loc:676,locality,loc:676,676,עין השלושה,1,1,299,175,174,1,פה,89,22,67,0.511494,22,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,19,0,5,13,7,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,0,2,0
K25,loc:677,locality,loc:677,677,הסוללים,2,2,760,557,557,0,פה,251,105,146,0.450628,68,2,0,1,0,3,0,0,0,0,16,0,0,0,0,0,105,0,7,57,39,0,0,0,0,0,0,0,251,0,0,0,1,0,0,0,3,0,4,0
K25,loc:678,locality,loc:678,678,מעגן,1,1,328,214,211,3,פה,73,57,16,0.345972,19,0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,57,0,4,31,8,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,2,0,4,0
K25,loc:679,locality,loc:679,679,אביאל,1,1,547,405,402,3,פה,127,77,50,0.31592,36,0,2,2,1,3,0,0,0,0,17,0,0,0,0,0,77,0,3,71,46,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,15,0,2,0
K25,loc:680,locality,loc:680,680,אומץ,1,1,537,398,397,1,פה,172,72,100,0.433249,42,1,4,1,0,0,0,0,0,0,12,0,2,0,0,0,72,0,6,46,31,0,0,0,1,0,0,0,172,0,0,0,0,0,0,0,1,0,6,0
K25,loc:6800,locality,loc:6800,6800,קריית אתא,82,82,48568,31555,31349,206,מחל,13409,4409,9000,0.427733,496,80,332,607,1,15,0,2,1,2,3809,5,100,2,0,2,2762,3,1689,13409,196,5,26,0,11,8,3,5,4409,5,63,5,13,1,3,11,104,9,3140,15
K25,loc:681,locality,loc:681,681,גבעת שמואל,33,33,20150,15097,15059,38,ט,3607,3604,3,0.239525,414,82,1361,236,10,12,0,1,1,0,3607,2,35,1,0,1,1806,0,282,3604,289,1,1,1,5,0,0,10,2196,4,37,2,3,4,2,0,34,2,1010,3
K25,loc:682,locality,loc:682,682,אליקים,1,1,623,456,454,2,מחל,196,119,77,0.431718,4,3,2,15,0,0,0,0,0,0,119,0,2,0,0,0,12,0,2,196,2,0,0,0,0,0,0,0,12,0,2,0,0,0,1,0,1,0,81,0
K25,loc:683,locality,loc:683,683,גבע כרמל,2,2,729,550,550,0,פה,178,136,42,0.323636,49,3,4,1,0,0,0,0,0,0,48,0,0,0,0,0,106,0,0,136,15,0,0,0,0,0,0,1,178,0,1,1,0,0,0,0,0,0,6,1
K25,loc:684,locality,loc:684,684,היוגב,1,1,618,501,500,1,פה,256,93,163,0.512,53,2,5,0,0,1,0,0,0,0,13,1,1,0,0,0,93,0,10,31,23,0,0,0,0,0,0,0,256,0,1,0,0,0,0,0,6,0,4,0
K25,loc:685,locality,loc:685,685,בניה,1,1,616,486,484,2,פה,190,119,71,0.392562,31,0,6,1,0,0,0,0,0,0,27,0,1,0,0,0,119,0,11,70,22,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,3,0,3,0
K25,loc:686,locality,loc:686,686,נווה ימין,2,2,951,702,701,1,מחל,301,108,193,0.429387,17,3,7,4,1,0,0,0,0,0,90,0,2,0,0,0,92,0,14,301,10,0,0,0,2,0,0,0,108,0,1,0,0,0,0,0,1,0,48,0
K25,loc:687,locality,loc:687,687,עין איילה,2,2,788,562,562,0,פה,255,93,162,0.453737,62,0,9,1,0,2,0,0,0,0,14,0,2,0,0,0,93,0,13,58,37,0,0,0,0,0,0,2,255,0,0,0,0,0,0,0,12,0,2,0
K25,loc:688,locality,loc:688,688,עלמה,1,1,595,461,458,3,מחל,238,123,115,0.519651,1,0,0,3,0,0,0,0,0,0,123,0,0,0,0,0,2,0,0,238,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,75,0
K25,loc:689,locality,loc:689,689,מגדים,2,2,842,634,633,1,מחל,186,168,18,0.293839,32,1,4,3,0,1,0,0,0,0,39,0,3,0,0,0,128,0,6,186,18,0,0,0,0,0,0,0,168,0,3,0,0,0,0,0,8,0,33,0
K25,loc:69,locality,loc:69,69,ניר עוז,1,1,329,241,239,2,פה,85,67,18,0.355649,29,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,6,13,67,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0
K25,loc:690,locality,loc:690,690,כפר אחים,1,1,533,412,411,1,כן,133,129,4,0.323601,4,0,6,4,0,0,0,0,0,0,37,0,0,0,0,0,133,0,6,129,7,0,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,13,0
K25,loc:6900,locality,loc:6900,6900,כפר סבא,135,135,81737,57122,56903,219,פה,20571,12387,8184,0.36151,3734,249,627,269,17,124,4,3,0,3,3863,13,177,2,3,10,7264,2,2141,12387,2874,3,10,1,13,18,3,58,20571,19,83,3,22,0,10,13,298,1,2003,8
K25,loc:692,locality,loc:692,692,שפיר,1,1,565,456,455,1,מחל,175,96,79,0.384615,13,3,7,10,0,2,0,0,0,0,96,0,4,0,0,0,45,0,5,175,5,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,1,0,27,0
K25,loc:693,locality,loc:693,693,"נתיב הל""ה",1,1,501,370,370,0,פה,141,82,59,0.381081,82,2,4,0,0,0,0,0,0,0,7,0,1,1,0,0,52,0,9,9,49,0,0,0,0,0,0,1,141,0,0,0,1,0,0,0,11,0,0,0
K25,loc:694,locality,loc:694,694,מעגן מיכאל,3,3,1738,1105,1100,5,פה,392,291,101,0.356364,291,0,4,1,1,7,0,0,0,0,16,1,2,0,0,0,132,0,14,44,167,0,1,0,0,0,0,0,392,0,0,2,1,0,0,0,19,0,4,1
K25,loc:695,locality,loc:695,695,מגן,1,1,468,315,315,0,פה,118,104,14,0.374603,33,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,35,0,8,11,104,0,0,0,0,0,0,2,118,0,0,0,0,0,0,0,0,0,0,0
K25,loc:696,locality,loc:696,696,"כפר חב""ד",7,7,4371,2942,2939,3,ט,1654,562,1092,0.562776,2,8,4,562,1,0,0,0,0,0,1654,0,1,0,0,0,3,0,11,312,3,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,1,0,370,0
K25,loc:697,locality,loc:697,697,בארותיים,2,2,754,585,583,2,פה,264,89,175,0.45283,54,2,7,3,0,0,0,0,0,0,26,0,4,0,0,0,89,0,17,71,32,0,0,0,0,0,0,0,264,0,0,0,1,1,0,0,9,0,3,0
K25,loc:698,locality,loc:698,698,בורגתה,2,2,835,617,617,0,פה,218,139,79,0.353323,29,1,2,2,0,0,0,0,0,0,32,0,5,0,0,0,139,1,11,126,28,0,0,0,0,0,0,1,218,0,3,0,2,0,0,0,4,0,13,0
K25,loc:699,locality,loc:699,699,ניר ישראל,1,1,616,465,464,1,פה,153,109,44,0.329741,20,2,6,1,0,0,0,0,0,0,30,0,1,0,0,0,109,0,4,106,21,0,0,0,0,0,0,0,153,0,2,0,0,0,0,0,2,1,6,0
K25,loc:7,locality,loc:7,7,שחר,1,1,530,376,375,1,מחל,144,62,82,0.384,11,0,7,1,0,0,0,0,0,0,38,0,1,0,0,0,62,0,5,144,4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0,55,0
K25,loc:70,locality,loc:70,70,אשדוד,302,302,181784,117047,116294,753,מחל,33635,18254,15381,0.289224,1049,243,516,15637,26,23,5,3,3,6,10459,18,350,8,3,4,7678,9,12092,33635,542,12,29,7,25,25,11,30,14868,31,273,9,47,13,20,39,191,62,18254,39
K25,loc:700,locality,loc:700,700,חצב,2,2,903,703,701,2,מחל,250,146,104,0.356633,16,0,7,7,0,0,0,0,0,1,146,0,5,0,0,0,127,0,3,250,1,0,0,0,4,0,0,0,95,0,0,0,0,0,1,0,2,0,36,0
K25,loc:7000,locality,loc:7000,7000,לוד,103,103,58888,35735,35388,347,מחל,10096,5570,4526,0.285294,335,88,406,2132,5570,657,3,3,2,8,5484,7,90,2,3,6,1306,22,2049,10096,230,0,8,6,11,11,6,990,2335,20,75,23,11,2,11,11,53,12,3279,25
K25,loc:701,locality,loc:701,701,ארבל,1,1,497,370,369,1,מחל,119,79,40,0.322493,24,0,1,1,0,0,0,0,0,0,59,0,1,0,0,0,79,0,4,119,9,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,1,0,5,0
K25,loc:702,locality,loc:702,702,האון,1,1,157,84,84,0,פה,29,27,2,0.345238,27,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,1,11,3,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,2,0
K25,loc:703,locality,loc:703,703,גבעת עוז,1,1,409,255,254,1,פה,92,50,42,0.362205,37,0,3,0,1,0,0,0,0,0,8,0,0,0,0,0,47,0,4,11,50,0,0,0,0,0,0,0,92,0,0,0,1,0,0,0,0,0,0,0
K25,loc:705,locality,loc:705,705,נחשונים,1,1,363,256,256,0,פה,91,68,23,0.355469,40,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,36,0,4,10,68,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3,0,0,0
K25,loc:706,locality,loc:706,706,גיאה,1,1,574,431,430,1,פה,159,88,71,0.369767,34,2,5,2,0,2,0,0,0,0,37,0,3,0,0,0,65,0,6,88,18,0,0,0,0,0,0,0,159,0,1,0,0,0,0,0,1,0,7,0
K25,loc:707,locality,loc:707,707,כפר דניאל,1,1,505,362,362,0,פה,169,54,115,0.466851,40,5,2,4,0,1,0,0,0,0,8,0,3,0,0,0,54,0,11,31,33,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,1,0,0,0
K25,loc:708,locality,loc:708,708,עמקה,1,1,610,456,452,4,מחל,216,102,114,0.477876,6,0,9,18,0,0,0,0,0,0,102,0,1,0,0,0,38,0,0,216,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,42,0
K25,loc:709,locality,loc:709,709,תפרח,2,2,1082,953,944,9,ג,670,180,490,0.709746,1,4,0,670,0,0,0,1,0,0,44,0,0,0,0,0,2,0,0,37,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,180,0
K25,loc:71,locality,loc:71,71,אשבול,1,1,434,338,338,0,מחל,126,58,68,0.372781,6,0,4,7,0,0,0,0,0,0,58,0,0,0,0,0,47,0,3,126,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,35,0
K25,loc:710,locality,loc:710,710,בית זית,2,2,1126,812,809,3,פה,238,129,109,0.29419,99,4,6,6,0,5,0,0,0,0,67,0,0,0,0,0,127,0,18,129,88,0,0,0,0,0,0,1,238,2,0,0,1,0,0,0,4,0,14,0
K25,loc:7100,locality,loc:7100,7100,אשקלון,198,198,119846,74187,73602,585,מחל,29212,9762,19450,0.396891,880,209,477,788,25,22,3,3,6,4,9762,21,319,5,3,7,5323,15,7785,29212,446,12,23,8,18,22,6,29,8992,24,173,5,32,6,27,27,172,33,8649,29
K25,loc:711,locality,loc:711,711,עזריה,2,2,809,686,685,1,מחל,384,88,296,0.560584,7,1,1,2,0,0,0,0,0,0,88,0,2,0,0,1,84,0,6,384,2,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,78,0
K25,loc:712,locality,loc:712,712,בן עמי,1,1,558,399,397,2,פה,111,96,15,0.279597,25,3,4,10,0,0,0,0,0,0,23,0,1,0,0,0,96,1,3,81,24,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,8,0,7,0
K25,loc:713,locality,loc:713,713,רעים,1,1,387,282,281,1,פה,112,70,42,0.398577,70,2,4,0,0,0,1,0,0,0,4,0,2,0,0,0,30,0,7,12,35,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,1,0,1,0
K25,loc:714,locality,loc:714,714,ארז,1,1,473,322,321,1,פה,120,75,45,0.373832,45,0,1,0,0,0,0,0,0,0,16,1,3,0,0,0,75,0,7,16,33,0,0,0,0,1,0,0,120,0,1,0,0,0,0,0,2,0,0,0
K25,loc:715,locality,loc:715,715,להבות חביבה,1,1,653,494,492,2,פה,207,104,103,0.420732,66,1,2,1,0,3,0,0,0,0,1,0,2,0,0,0,104,0,5,23,71,0,0,0,1,0,0,1,207,0,0,0,0,0,0,1,3,0,0,0
K25,loc:716,locality,loc:716,716,אייל,1,1,410,333,333,0,פה,154,73,81,0.462462,73,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,40,0,8,14,38,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
K25,loc:717,locality,loc:717,717,חגור,2,2,729,580,579,1,פה,226,121,105,0.390328,43,1,3,3,0,1,0,0,0,0,49,0,4,0,0,0,80,0,8,121,21,0,1,0,0,0,0,1,226,0,1,0,0,0,0,0,4,0,12,0
K25,loc:718,locality,loc:718,718,ירחיב,2,2,822,607,605,2,מחל,272,114,158,0.449587,18,2,6,1,0,0,0,0,0,0,114,0,9,0,0,0,61,0,8,272,14,0,0,0,0,0,0,0,65,0,2,0,0,0,0,0,1,0,32,0
K25,loc:719,locality,loc:719,719,תל קציר,1,1,358,250,247,3,פה,100,39,61,0.404858,34,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,39,0,9,21,12,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,2,0,3,0
K25,loc:72,locality,loc:72,72,גן שמואל,2,2,872,666,665,1,מרצ,240,191,49,0.360902,86,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,122,0,3,7,240,0,0,0,0,0,0,0,191,0,0,0,1,0,0,0,9,0,0,0
K25,loc:720,locality,loc:720,720,ניר גלים,1,1,664,524,522,2,ט,185,158,27,0.354406,9,2,75,7,0,0,0,0,0,0,185,0,0,0,0,0,42,0,2,158,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,27,0
K25,loc:7200,locality,loc:7200,7200,נס ציונה,57,57,34763,25969,25851,118,פה,8606,6106,2500,0.332908,1590,82,170,127,4,45,0,1,0,1,1929,9,112,0,1,0,4191,0,703,6106,1004,1,4,1,3,5,0,12,8606,11,43,0,3,2,6,9,102,4,959,5
K25,loc:721,locality,loc:721,721,שדה אילן,1,1,419,340,340,0,ט,123,76,47,0.361765,3,0,49,2,0,0,0,0,0,0,123,0,2,0,0,0,56,0,3,76,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,11,0
K25,loc:722,locality,loc:722,722,מגשימים,1,1,686,519,518,1,פה,224,99,125,0.432432,24,1,5,2,0,2,0,0,0,0,34,1,1,0,0,0,99,0,15,68,34,0,0,0,0,0,0,1,224,0,2,0,0,0,0,0,1,0,4,0
K25,loc:723,locality,loc:723,723,בית הגדי,1,1,595,491,491,0,מחל,267,136,131,0.543788,1,4,6,3,0,0,0,0,0,0,136,0,2,0,0,0,3,0,1,267,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,59,0
K25,loc:726,locality,loc:726,726,הודייה,1,1,535,365,363,2,מחל,159,53,106,0.438017,10,1,0,0,0,0,0,0,0,1,53,0,1,0,0,0,41,0,6,159,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,3,0,44,0
K25,loc:727,locality,loc:727,727,תלמי יחיאל,1,1,634,464,462,2,פה,124,119,5,0.268398,14,0,10,1,0,0,0,0,0,0,46,0,5,0,0,0,106,0,11,119,7,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,0,0,18,0
K25,loc:729,locality,loc:729,729,משמר השבעה,2,2,716,555,551,4,פה,187,166,21,0.339383,31,1,2,3,0,1,0,0,0,0,35,0,0,0,0,0,87,0,14,166,16,0,1,0,1,1,0,0,187,0,0,0,0,0,0,0,2,0,3,0
K25,loc:730,locality,loc:730,730,אליפלט,1,1,504,391,391,0,מחל,227,65,162,0.580563,2,0,6,8,0,0,0,0,0,0,65,0,3,0,0,0,28,0,0,227,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,37,1
K25,loc:7300,locality,loc:7300,7300,נצרת,97,97,59519,28739,28462,277,ום,12897,7457,5440,0.45313,148,9,11,14,7457,12897,1,1,3,6,26,6,4,16,4,7,78,7,14,665,470,2,6,2,12,5,3,6094,344,2,26,46,8,5,5,6,22,0,25,5
K25,loc:731,locality,loc:731,731,מישר,1,1,486,386,384,2,פה,167,67,100,0.434896,32,2,0,1,1,1,0,0,0,0,14,0,0,0,0,0,67,0,9,58,29,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,1,0,1,0
K25,loc:732,locality,loc:732,732,משמר הירדן,1,1,582,435,434,1,מחל,191,79,112,0.440092,24,1,4,1,0,0,0,0,0,0,79,0,0,0,0,0,36,0,6,191,12,0,0,0,0,1,0,0,59,1,1,0,0,0,1,0,4,0,13,0
K25,loc:734,locality,loc:734,734,גן יאשיה,1,1,678,516,515,1,פה,252,79,173,0.48932,49,1,17,1,0,1,0,0,0,1,7,0,1,0,0,0,79,0,11,37,46,0,0,0,0,1,0,0,252,1,1,0,0,0,0,0,4,0,4,1
K25,loc:735,locality,loc:735,735,רמות מאיר,1,1,553,391,387,4,פה,136,72,64,0.351421,32,2,9,2,0,2,1,0,0,0,38,0,2,0,0,0,72,0,3,60,23,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,5,0
K25,loc:736,locality,loc:736,736,גילת,2,2,1119,869,865,4,מחל,382,209,173,0.441618,12,5,7,5,0,0,0,0,0,0,209,0,9,0,0,0,109,0,3,382,1,0,1,0,0,0,0,0,77,0,2,0,1,0,0,1,1,1,39,0
K25,loc:737,locality,loc:737,737,עולש,2,2,787,580,579,1,פה,250,102,148,0.431779,40,2,7,1,0,1,0,0,0,0,27,1,2,0,0,0,102,0,4,99,19,0,0,0,1,0,0,0,250,1,1,0,0,0,0,0,13,0,8,0
K25,loc:738,locality,loc:738,738,דור,1,1,286,214,214,0,פה,70,54,16,0.327103,16,2,1,1,0,0,0,0,0,0,7,0,2,0,0,0,54,0,4,44,5,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,5,0,2,0
K25,loc:739,locality,loc:739,739,שדה עוזיהו,2,2,1026,851,849,2,מחל,462,141,321,0.54417,7,0,3,20,0,0,0,0,0,0,129,0,2,0,1,0,55,0,1,462,0,0,0,0,0,0,1,0,25,0,2,0,0,0,0,0,0,0,141,0
K25,loc:74,locality,loc:74,74,עין הוד,1,1,518,334,333,1,פה,125,86,39,0.375375,42,1,2,1,0,4,0,0,0,0,6,0,0,0,0,0,34,0,8,10,86,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,12,0,2,0
K25,loc:740,locality,loc:740,740,אשתאול,2,2,757,599,598,1,מחל,239,101,138,0.399666,21,2,7,14,0,1,0,0,0,0,101,0,2,0,0,0,35,0,9,239,23,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,3,0,87,0
K25,loc:7400,locality,loc:7400,7400,נתניה,319,319,195220,113786,113043,743,מחל,40142,19747,20395,0.355104,2020,323,1181,3163,21,46,9,5,5,6,12871,24,390,3,8,12,9552,15,7505,40142,1193,22,43,10,30,23,8,45,19747,31,269,13,46,7,36,36,334,27,13767,55
K25,loc:741,locality,loc:741,741,שואבה,1,1,462,341,339,2,מחל,98,88,10,0.289086,30,1,0,1,0,3,0,0,0,0,24,0,1,0,0,0,40,0,6,98,37,0,0,0,0,1,0,1,88,0,0,0,0,0,0,0,0,0,8,0
K25,loc:742,locality,loc:742,742,מסילת ציון,2,2,711,579,579,0,פה,164,102,62,0.283247,49,2,9,2,0,2,0,0,0,0,53,1,3,0,0,0,102,0,11,99,52,0,0,0,0,0,0,1,164,1,0,0,0,0,0,0,4,0,24,0
K25,loc:743,locality,loc:743,743,כפר שמואל,1,1,616,505,504,1,פה,202,90,112,0.400794,42,2,3,2,0,1,0,0,0,0,31,0,2,0,0,0,90,0,13,73,35,0,0,0,0,0,0,0,202,0,3,0,0,0,0,0,4,0,1,0
K25,loc:744,locality,loc:744,744,תלמי יפה,1,1,526,386,386,0,פה,126,101,25,0.326425,21,2,6,4,0,0,0,0,0,0,30,0,5,0,0,0,65,0,3,101,12,0,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,10,0
K25,loc:745,locality,loc:745,745,גמזו,1,1,692,544,544,0,ט,239,104,135,0.439338,9,5,88,9,0,0,0,0,0,0,239,0,0,0,0,0,46,0,1,104,2,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,24,0
K25,loc:746,locality,loc:746,746,ברכיה,2,2,793,694,693,1,מחל,240,218,22,0.34632,1,7,14,21,0,0,0,0,0,0,218,0,0,0,0,0,17,0,2,240,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,168,0
K25,loc:747,locality,loc:747,747,בית שקמה,1,1,575,425,421,4,מחל,175,105,70,0.415677,5,0,4,6,0,0,0,0,0,0,86,0,3,0,0,0,17,0,5,175,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,105,1
K25,loc:748,locality,loc:748,748,מסלול,1,1,546,409,409,0,מחל,171,75,96,0.418093,19,2,5,5,0,1,0,0,0,0,75,0,2,0,0,0,46,0,3,171,2,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,34,0
K25,loc:749,locality,loc:749,749,פטיש,1,1,683,580,576,4,מחל,251,152,99,0.435764,5,0,1,5,0,0,0,0,0,0,107,0,1,0,0,0,37,0,0,251,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,152,1
K25,loc:750,locality,loc:750,750,פדויים,1,1,347,257,256,1,מחל,107,63,44,0.417969,4,2,3,6,0,0,0,0,0,0,63,0,4,0,0,0,23,0,1,107,2,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,26,0
K25,loc:7500,locality,loc:7500,7500,סח'נין,38,38,23207,15877,15754,123,ום,6073,4772,1301,0.385489,31,0,1,5,4772,6073,1,2,2,4,6,2,2,1,2,1,16,3,6,53,78,0,0,0,3,1,1,4578,55,1,4,11,2,3,3,0,5,0,23,3
K25,loc:751,locality,loc:751,751,בית מאיר,1,1,341,245,245,0,ט,82,63,19,0.334694,3,0,13,27,0,0,0,0,0,0,82,0,0,0,0,0,15,0,0,63,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,2,0,32,0
K25,loc:752,locality,loc:752,752,תעוז,1,1,433,344,343,1,מחל,118,58,60,0.344023,16,3,8,3,1,0,0,0,0,0,58,0,0,0,0,0,30,0,4,118,16,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,39,0
K25,loc:753,locality,loc:753,753,ינוב,1,1,621,460,456,4,מחל,139,131,8,0.304825,30,0,3,7,0,0,0,0,0,0,41,0,5,0,0,0,67,0,6,139,11,0,0,0,1,0,0,0,131,0,1,0,0,0,0,0,3,0,11,0
K25,loc:755,locality,loc:755,755,גורן,1,1,344,266,265,1,מחל,155,44,111,0.584906,4,0,1,1,0,0,0,0,0,0,42,0,0,0,0,0,12,0,0,155,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,44,0
K25,loc:756,locality,loc:756,756,בית עזרא,2,2,833,645,642,3,מחל,211,125,86,0.32866,23,2,4,5,0,1,0,0,0,0,60,0,8,0,0,0,125,0,12,211,10,0,0,0,0,0,0,0,115,0,1,0,0,0,0,0,1,0,64,0
K25,loc:757,locality,loc:757,757,מצליח,2,2,958,727,718,9,מחל,341,119,222,0.47493,9,1,3,1,0,0,0,0,1,1,119,0,9,0,0,0,85,0,9,341,4,0,0,0,0,0,0,0,87,0,0,1,1,0,0,0,2,1,43,0
K25,loc:758,locality,loc:758,758,יד חנה,1,1,604,485,483,2,פה,211,68,143,0.436853,41,1,1,0,0,5,0,0,0,0,29,0,2,0,0,0,67,0,13,68,38,0,0,0,0,0,0,1,211,0,0,0,0,0,0,0,6,0,0,0
K25,loc:759,locality,loc:759,759,יציץ,1,1,579,440,438,2,מחל,198,102,96,0.452055,14,2,3,3,0,0,0,1,0,0,102,0,1,0,0,0,38,0,1,198,4,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,1,0,45,0
K25,loc:76,locality,loc:76,76,כפר גלעדי,1,1,591,354,354,0,כן,116,99,17,0.327684,57,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,116,1,7,21,25,0,0,0,0,1,0,0,99,0,0,0,0,0,1,0,16,0,0,0
K25,loc:760,locality,loc:760,760,בן זכאי,1,1,584,491,490,1,מחל,246,129,117,0.502041,0,0,6,5,0,0,0,0,0,0,82,0,0,0,0,0,11,0,2,246,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,129,1
K25,loc:7600,locality,loc:7600,7600,עכו,74,74,43269,25480,25237,243,מחל,8288,2773,5515,0.328407,232,34,117,69,1858,2773,2,1,1,2,2547,9,46,3,3,1,1002,6,1869,8288,184,1,13,2,6,7,1,2032,1721,12,38,13,10,4,5,4,30,10,2265,16
K25,loc:761,locality,loc:761,761,שובה,1,1,448,347,346,1,מחל,154,120,34,0.445087,1,0,14,7,0,0,0,0,0,0,120,0,0,0,0,0,6,0,0,154,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,39,0
