geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_name_he,locality_name_en,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,locality_id,stat_area_id
stat2022:4810002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,481,מגאר,MUGHAR,2.0,4810002,,,1.0,4882.377807277843,595847.0703726175,loc:481,stat2022:4810002
stat2022:4810003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,481,מגאר,MUGHAR,3.0,4810003,,,1.0,6002.285747264266,1427758.6430088347,loc:481,stat2022:4810003
stat2022:4810004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,481,מגאר,MUGHAR,4.0,4810004,,,1.0,13241.412457530078,5332743.13948034,loc:481,stat2022:4810004
stat2022:4810005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,481,מגאר,MUGHAR,5.0,4810005,,,1.0,23786.395302172947,10031474.640367474,loc:481,stat2022:4810005
stat2022:4820001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,1.0,4820001,,,4.0,9551.93215414168,3614544.1825107546,loc:482,stat2022:4820001
stat2022:4820002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,2.0,4820002,,,1.0,7526.417074056854,932172.5012972303,loc:482,stat2022:4820002
stat2022:4820003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,3.0,4820003,,,1.0,6093.506716095827,1017733.301534066,loc:482,stat2022:4820003
stat2022:4820004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,4.0,4820004,,,1.0,6884.516837884446,1595248.7149507785,loc:482,stat2022:4820004
stat2022:4830001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,483,בענה,BI'NE,1.0,4830001,,,1.0,9921.664673741187,3458213.64319193,loc:483,stat2022:4830001
stat2022:4850001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,485,ג'ולס,JULIS,1.0,4850001,,,1.0,11555.629594241487,4027199.222166752,loc:485,stat2022:4850001
stat2022:4870001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,487,ג'ש (גוש חלב),JISH(GUSH HALAV),1.0,4870001,,,1.0,17705.18106336819,7061135.262598298,loc:487,stat2022:4870001
stat2022:4890001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,489,דבורייה,DABURIYYA,1.0,4890001,,,1.0,5069.211941341577,1189320.3764730284,loc:489,stat2022:4890001
stat2022:4890002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,489,דבורייה,DABURIYYA,2.0,4890002,,,1.0,6778.699373472661,1732104.48289935,loc:489,stat2022:4890002
stat2022:4890003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,489,דבורייה,DABURIYYA,3.0,4890003,,,1.0,8830.481041786636,2704682.48601855,loc:489,stat2022:4890003
stat2022:4900001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,490,דייר אל-אסד,DEIR AL-ASAD,1.0,4900001,,,1.0,9202.008816990501,1448028.462212548,loc:490,stat2022:4900001
