source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,unresolved_reason
K24:12716,K24,12716,9999,מעטפות חיצוניות,641,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,556,551,5,68,62,25,13,0,0,22,0,4,0,0,0,0,0,0,46,22,127,37,0,0,0,4,72,0,0,0,0,0,0,0,0,0,4,0,0,0,25,20,Non-geographic row is counted but not mapped
K24:12717,K24,12717,9999,מעטפות חיצוניות,642,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,549,542,7,50,70,11,5,0,0,24,0,3,0,0,0,0,0,0,31,21,135,23,0,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,Non-geographic row is counted but not mapped
K24:12718,K24,12718,9999,מעטפות חיצוניות,643,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,531,527,4,48,69,3,0,0,1,52,0,4,0,0,0,0,0,0,22,18,151,19,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,2,0,0,16,43,Non-geographic row is counted but not mapped
K24:12719,K24,12719,9999,מעטפות חיצוניות,644,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,560,556,4,39,49,30,3,1,0,43,0,8,0,0,0,0,0,0,32,23,140,30,0,0,0,3,92,2,0,0,0,0,0,0,0,0,0,0,0,0,33,28,Non-geographic row is counted but not mapped
K24:12720,K24,12720,9999,מעטפות חיצוניות,645,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,541,533,8,30,50,36,17,0,0,33,0,10,0,0,0,0,0,0,32,19,118,22,0,0,0,11,91,1,0,0,0,0,0,0,0,0,1,0,0,0,33,29,Non-geographic row is counted but not mapped
K24:12721,K24,12721,9999,מעטפות חיצוניות,646,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,549,546,3,54,45,27,10,0,0,66,0,4,0,0,0,0,0,0,40,19,113,29,0,0,0,9,63,1,0,0,0,0,0,0,0,0,1,0,0,0,37,28,Non-geographic row is counted but not mapped
K24:12722,K24,12722,9999,מעטפות חיצוניות,647,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,551,548,3,41,77,26,11,0,0,36,0,5,0,0,0,0,0,0,42,23,129,25,0,0,0,6,77,1,0,0,0,0,0,0,0,0,0,0,0,0,27,22,Non-geographic row is counted but not mapped
K24:12723,K24,12723,9999,מעטפות חיצוניות,648,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,547,541,6,59,55,14,8,0,0,56,0,3,0,0,0,0,0,0,31,19,130,30,0,0,0,3,67,1,0,0,0,0,0,0,0,0,6,0,0,0,30,29,Non-geographic row is counted but not mapped
K24:12724,K24,12724,9999,מעטפות חיצוניות,649,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,551,547,4,47,65,9,6,0,0,57,0,5,1,0,0,0,0,0,28,31,147,22,0,0,0,3,76,2,0,0,0,0,0,0,0,0,0,0,0,0,22,26,Non-geographic row is counted but not mapped
K24:12725,K24,12725,9999,מעטפות חיצוניות,650,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,550,544,6,62,40,7,22,0,0,18,0,5,0,0,0,0,0,0,36,38,114,44,0,0,0,12,92,1,0,0,0,0,0,0,0,0,2,1,0,0,19,31,Non-geographic row is counted but not mapped
K24:12726,K24,12726,9999,מעטפות חיצוניות,651,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,558,550,8,41,57,8,7,0,0,44,0,7,0,1,0,0,1,0,43,39,129,25,0,0,0,1,76,0,0,0,0,1,0,0,0,0,2,0,0,0,26,42,Non-geographic row is counted but not mapped
K24:12727,K24,12727,9999,מעטפות חיצוניות,652,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,528,526,2,46,54,24,27,0,0,43,0,4,0,0,0,0,0,0,30,13,121,31,0,0,0,13,45,1,0,0,0,0,0,0,0,0,3,0,0,0,47,24,Non-geographic row is counted but not mapped
K24:12728,K24,12728,9999,מעטפות חיצוניות,653,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,550,547,3,44,57,10,4,0,0,45,0,5,0,0,0,0,0,0,40,21,142,32,0,0,0,6,83,0,0,0,0,0,0,0,0,0,4,0,0,0,25,29,Non-geographic row is counted but not mapped
K24:12729,K24,12729,9999,מעטפות חיצוניות,654,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,546,544,2,22,54,55,28,0,0,97,1,3,0,0,0,0,0,0,24,12,92,17,0,0,0,14,41,1,0,0,0,0,0,0,0,0,6,0,0,0,56,21,Non-geographic row is counted but not mapped
K24:12730,K24,12730,9999,מעטפות חיצוניות,655,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,552,546,6,38,47,21,21,0,0,58,0,3,0,0,0,0,0,0,36,18,113,33,0,0,0,9,78,0,0,0,0,0,0,0,0,1,1,0,2,0,35,32,Non-geographic row is counted but not mapped
K24:12731,K24,12731,9999,מעטפות חיצוניות,656,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,548,544,4,71,57,2,15,0,0,17,0,11,0,0,0,0,0,0,48,29,99,35,0,0,0,16,87,0,0,0,0,0,0,0,0,0,3,0,0,0,18,36,Non-geographic row is counted but not mapped
K24:12732,K24,12732,9999,מעטפות חיצוניות,657,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,548,544,4,45,64,6,6,0,0,45,1,3,0,0,0,0,0,0,37,30,138,24,0,0,0,7,83,0,0,0,0,0,0,0,0,0,2,0,0,0,21,32,Non-geographic row is counted but not mapped
K24:12733,K24,12733,9999,מעטפות חיצוניות,658,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,544,541,3,54,47,29,16,0,0,57,0,5,0,0,0,0,0,0,26,13,112,36,0,0,0,10,55,0,0,0,0,1,0,0,0,0,5,0,0,0,48,27,Non-geographic row is counted but not mapped
K24:12734,K24,12734,9999,מעטפות חיצוניות,659,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,555,552,3,79,42,9,7,0,1,30,0,12,0,0,0,0,0,0,62,19,98,57,0,0,0,8,86,0,0,0,0,2,0,1,0,0,3,0,0,0,13,23,Non-geographic row is counted but not mapped
K24:12735,K24,12735,9999,מעטפות חיצוניות,660,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,545,543,2,48,32,14,32,0,0,38,0,4,0,0,0,0,0,0,37,19,106,34,0,0,0,33,60,0,0,0,0,1,0,1,0,0,4,1,0,0,59,20,Non-geographic row is counted but not mapped
K24:12736,K24,12736,9999,מעטפות חיצוניות,661,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,546,543,3,32,58,31,13,0,0,43,1,2,0,0,0,0,0,0,24,18,133,24,0,0,0,8,68,1,0,0,0,0,0,0,0,0,2,0,0,0,56,29,Non-geographic row is counted but not mapped
K24:12737,K24,12737,9999,מעטפות חיצוניות,662,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,556,555,1,44,45,10,7,0,1,40,0,13,0,0,0,0,0,0,44,25,119,36,1,0,0,5,92,1,0,0,0,0,0,0,0,0,6,0,0,0,42,24,Non-geographic row is counted but not mapped
K24:12738,K24,12738,9999,מעטפות חיצוניות,701,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,302,1,21,16,15,15,0,0,23,0,5,0,0,0,0,0,0,15,12,73,11,0,0,0,18,39,0,0,0,0,0,0,0,0,0,1,1,0,0,18,19,Non-geographic row is counted but not mapped
K24:12739,K24,12739,9999,מעטפות חיצוניות,702,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,302,301,1,22,15,17,6,0,0,20,0,5,1,0,0,0,0,0,24,15,80,14,0,0,0,4,37,0,0,0,0,0,0,0,0,0,1,0,0,0,25,15,Non-geographic row is counted but not mapped
K24:12740,K24,12740,9999,מעטפות חיצוניות,703,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,300,296,4,16,21,17,12,0,0,24,0,3,0,0,0,0,0,0,15,11,64,23,0,0,0,8,36,0,0,0,0,0,0,0,0,0,3,0,0,0,37,6,Non-geographic row is counted but not mapped
K24:12741,K24,12741,9999,מעטפות חיצוניות,704,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,151,150,1,6,10,3,0,0,0,4,0,0,0,0,0,0,0,0,15,10,47,8,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,Non-geographic row is counted but not mapped
K24:12742,K24,12742,9999,מעטפות חיצוניות,705,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,150,150,0,7,13,40,1,0,0,9,0,0,0,0,0,0,0,0,5,1,25,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0,21,7,Non-geographic row is counted but not mapped
K24:12743,K24,12743,9999,מעטפות חיצוניות,751,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,300,296,4,11,42,64,1,0,0,46,0,0,0,0,0,0,1,0,6,2,34,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,60,5,Non-geographic row is counted but not mapped
K24:12744,K24,12744,9999,מעטפות חיצוניות,752,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,301,300,1,35,23,12,20,0,0,18,0,2,0,0,0,0,0,0,28,12,56,18,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,Non-geographic row is counted but not mapped
K24:12745,K24,12745,9999,מעטפות חיצוניות,753,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,300,3,17,31,4,5,0,0,15,0,1,0,0,0,0,0,0,18,17,105,10,0,0,0,4,41,1,1,0,0,0,0,0,0,0,1,0,0,0,14,15,Non-geographic row is counted but not mapped
K24:12746,K24,12746,9999,מעטפות חיצוניות,754,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,301,2,22,22,11,14,1,0,22,0,3,0,0,0,0,0,0,29,9,64,23,0,0,0,1,46,1,0,0,0,0,0,0,0,0,2,0,0,0,20,11,Non-geographic row is counted but not mapped
K24:12747,K24,12747,9999,מעטפות חיצוניות,755,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,402,398,4,35,44,15,12,0,0,35,0,7,0,0,0,0,0,0,34,17,84,15,0,0,0,10,45,1,0,0,0,0,0,0,0,0,2,0,0,0,20,22,Non-geographic row is counted but not mapped
K24:12748,K24,12748,9999,מעטפות חיצוניות,756,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,400,398,2,32,33,10,15,0,0,24,0,4,0,0,0,0,0,0,32,11,96,23,0,0,0,7,50,0,0,0,0,0,0,0,0,0,3,0,0,0,33,25,Non-geographic row is counted but not mapped
K24:12749,K24,12749,9999,מעטפות חיצוניות,757,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,402,398,4,22,41,34,10,0,0,35,0,5,1,0,0,0,0,0,17,6,93,22,0,0,0,5,46,1,0,0,0,0,0,0,0,0,3,0,0,0,37,20,Non-geographic row is counted but not mapped
K24:12750,K24,12750,9999,מעטפות חיצוניות,758,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,451,451,0,40,50,16,18,0,0,26,0,7,0,0,0,0,0,0,31,14,111,16,0,0,0,13,57,0,0,0,0,0,0,1,0,0,3,0,0,0,28,20,Non-geographic row is counted but not mapped
K24:12751,K24,12751,9999,מעטפות חיצוניות,759,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,451,446,5,44,50,6,9,0,0,28,0,4,0,0,0,0,0,0,33,14,126,17,0,0,0,9,58,1,0,0,0,0,0,0,0,0,0,0,0,0,19,28,Non-geographic row is counted but not mapped
K24:12752,K24,12752,9999,מעטפות חיצוניות,760,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,455,447,8,26,45,6,4,0,0,45,0,1,0,0,0,0,0,0,38,21,137,17,0,0,0,1,66,0,0,0,0,0,0,0,0,0,2,0,0,0,23,15,Non-geographic row is counted but not mapped
K24:12753,K24,12753,9999,מעטפות חיצוניות,761,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,435,431,4,64,55,2,2,0,0,28,0,5,0,0,0,0,0,0,32,16,95,28,0,0,0,1,71,0,1,0,0,0,1,0,0,0,2,0,0,0,8,20,Non-geographic row is counted but not mapped
K24:12754,K24,12754,9999,מעטפות חיצוניות,762,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,450,447,3,35,49,5,5,0,0,19,1,7,0,0,0,0,0,0,27,18,135,29,0,0,0,2,66,1,0,0,0,0,0,0,0,0,1,0,0,0,22,25,Non-geographic row is counted but not mapped
K24:12755,K24,12755,9999,מעטפות חיצוניות,763,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,450,449,1,63,54,12,6,0,0,34,0,3,0,0,0,0,0,0,28,21,89,30,0,0,0,5,64,1,1,0,0,0,0,0,0,0,3,0,0,0,21,14,Non-geographic row is counted but not mapped
K24:12756,K24,12756,9999,מעטפות חיצוניות,764,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,446,440,6,37,47,5,16,0,0,21,0,8,0,0,0,0,0,0,29,22,113,25,0,0,0,11,66,1,0,0,0,0,0,0,0,0,0,0,0,0,21,18,Non-geographic row is counted but not mapped
K24:12757,K24,12757,9999,מעטפות חיצוניות,765,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,459,457,2,54,48,6,10,0,0,19,0,11,0,0,0,0,0,0,45,21,96,30,0,0,0,2,74,0,0,0,0,0,0,0,0,0,2,0,0,0,23,16,Non-geographic row is counted but not mapped
K24:12758,K24,12758,9999,מעטפות חיצוניות,766,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,449,444,5,33,58,30,5,0,0,37,0,9,0,0,0,0,0,0,18,15,99,19,0,0,0,7,56,1,0,0,0,0,0,0,0,0,1,0,0,0,29,27,Non-geographic row is counted but not mapped
K24:12759,K24,12759,9999,מעטפות חיצוניות,767,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,455,449,6,38,64,6,8,0,0,25,0,12,0,0,0,0,0,0,23,15,115,21,0,0,0,4,80,0,1,0,0,0,0,0,0,0,2,0,0,0,13,22,Non-geographic row is counted but not mapped
K24:12760,K24,12760,9999,מעטפות חיצוניות,768,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,450,444,6,64,42,8,8,0,0,27,0,5,0,0,0,0,0,0,21,18,113,7,1,0,0,21,63,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,Non-geographic row is counted but not mapped
K24:12761,K24,12761,9999,מעטפות חיצוניות,769,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,447,443,4,35,43,6,12,0,0,27,0,5,0,0,0,0,0,0,27,20,130,12,0,0,0,3,69,1,0,0,0,0,0,0,0,0,0,0,0,0,25,28,Non-geographic row is counted but not mapped
K24:12762,K24,12762,9999,מעטפות חיצוניות,770,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,451,447,4,36,64,6,6,0,0,33,0,5,0,0,0,0,0,0,32,25,98,21,0,0,0,6,56,2,0,0,0,0,0,0,0,0,1,0,0,0,27,29,Non-geographic row is counted but not mapped
K24:12763,K24,12763,9999,מעטפות חיצוניות,771,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,546,543,3,46,74,0,1,0,0,32,0,1,0,0,0,0,0,0,26,51,151,24,0,0,0,2,93,1,0,0,0,0,0,0,0,0,1,0,0,0,12,28,Non-geographic row is counted but not mapped
K24:12764,K24,12764,9999,מעטפות חיצוניות,773,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,544,535,9,35,76,1,6,0,0,21,0,6,0,0,0,0,0,0,30,49,145,24,0,0,0,4,81,0,0,0,0,0,0,0,0,0,2,0,0,0,20,35,Non-geographic row is counted but not mapped
K24:12765,K24,12765,9999,מעטפות חיצוניות,774,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,562,557,5,31,91,1,3,0,0,48,0,2,0,0,0,0,0,0,33,15,176,17,0,0,0,1,75,5,0,0,0,0,0,0,0,0,2,0,0,0,19,38,Non-geographic row is counted but not mapped
K24:12766,K24,12766,9999,מעטפות חיצוניות,775,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,554,550,4,36,55,23,5,0,0,45,0,7,0,0,0,0,0,0,39,13,167,22,0,0,0,5,71,2,0,0,0,0,0,0,1,0,1,0,0,0,29,29,Non-geographic row is counted but not mapped
K24:12767,K24,12767,9999,מעטפות חיצוניות,776,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,552,546,6,35,69,2,0,0,0,16,0,4,0,0,0,0,0,0,30,29,166,27,0,0,0,2,114,1,0,0,0,0,1,0,0,0,0,1,2,0,15,32,Non-geographic row is counted but not mapped
K24:12768,K24,12768,9999,מעטפות חיצוניות,777,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,549,541,8,54,82,1,4,0,0,29,0,1,0,0,0,0,0,0,25,30,128,14,0,0,0,1,121,3,0,1,0,0,0,0,0,0,2,0,0,0,15,30,Non-geographic row is counted but not mapped
K24:12769,K24,12769,9999,מעטפות חיצוניות,778,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,350,1,25,33,19,8,0,0,26,0,1,0,0,0,0,0,0,21,16,72,24,0,0,0,12,42,0,0,0,0,0,0,0,0,0,1,0,0,0,30,20,Non-geographic row is counted but not mapped
K24:12770,K24,12770,9999,מעטפות חיצוניות,781,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,451,449,2,36,51,14,8,0,0,26,0,4,0,0,0,0,0,0,34,23,105,22,0,0,1,4,74,0,0,0,0,0,0,0,0,0,2,0,0,0,21,24,Non-geographic row is counted but not mapped
K24:12771,K24,12771,9999,מעטפות חיצוניות,782,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,448,446,2,29,45,14,13,0,0,44,0,5,0,0,0,0,0,0,25,23,111,25,0,0,0,9,58,0,0,0,0,0,0,0,0,0,1,0,0,0,24,20,Non-geographic row is counted but not mapped
K24:12772,K24,12772,9999,מעטפות חיצוניות,783,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,443,442,1,38,74,8,3,0,0,31,0,2,0,0,0,0,0,0,22,19,123,14,1,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0,15,28,Non-geographic row is counted but not mapped
K24:12773,K24,12773,9999,מעטפות חיצוניות,784,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,454,451,3,27,53,20,2,0,0,28,0,5,0,0,0,0,0,0,37,20,103,19,0,0,0,1,77,0,0,0,0,0,0,0,0,0,3,0,0,0,25,31,Non-geographic row is counted but not mapped
K24:12774,K24,12774,9999,מעטפות חיצוניות,785,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,452,452,0,30,37,17,14,0,1,31,0,4,0,0,0,0,0,0,23,17,140,17,0,0,0,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,Non-geographic row is counted but not mapped
K24:12775,K24,12775,9999,מעטפות חיצוניות,786,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,346,6,22,36,32,4,0,0,30,0,3,0,0,0,0,0,0,15,12,91,15,0,0,0,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,31,18,Non-geographic row is counted but not mapped
K24:12776,K24,12776,9999,מעטפות חיצוניות,787,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,357,352,5,21,32,9,3,0,0,26,0,2,0,0,0,0,0,0,27,8,122,10,0,0,0,3,57,0,0,0,0,0,0,0,0,0,1,0,0,0,17,14,Non-geographic row is counted but not mapped
K24:12777,K24,12777,9999,מעטפות חיצוניות,788,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,350,2,13,32,29,7,0,0,35,0,4,0,0,0,0,0,0,19,14,93,10,0,0,0,3,31,1,0,0,0,0,0,0,0,0,1,0,0,0,39,19,Non-geographic row is counted but not mapped
K24:12778,K24,12778,9999,מעטפות חיצוניות,789,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,348,2,27,28,20,6,0,0,35,0,6,0,0,0,0,0,0,22,11,85,18,0,0,0,1,50,0,0,0,0,0,0,0,0,0,1,0,0,0,23,15,Non-geographic row is counted but not mapped
K24:12779,K24,12779,9999,מעטפות חיצוניות,790,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,149,149,0,19,11,5,0,0,0,5,0,0,0,0,0,0,0,0,17,5,28,7,0,0,0,0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,10,13,Non-geographic row is counted but not mapped
K24:12780,K24,12780,9999,מעטפות חיצוניות,801,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,349,1,38,28,9,5,0,0,22,0,8,0,0,0,0,0,0,40,11,74,18,0,0,0,4,49,1,0,0,0,0,0,0,0,1,0,0,0,0,22,19,Non-geographic row is counted but not mapped
K24:12781,K24,12781,9999,מעטפות חיצוניות,802,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,454,454,0,45,36,15,20,0,0,35,0,6,0,0,0,0,0,0,40,18,99,28,0,0,0,13,54,0,0,0,0,0,0,0,0,0,1,0,0,0,26,18,Non-geographic row is counted but not mapped
K24:12782,K24,12782,9999,מעטפות חיצוניות,803,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,347,3,37,19,13,20,0,0,22,0,5,0,0,0,0,0,0,31,16,58,23,0,0,0,9,54,0,0,0,0,0,0,0,0,0,2,0,0,0,26,12,Non-geographic row is counted but not mapped
K24:12783,K24,12783,9999,מעטפות חיצוניות,804,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,350,2,42,23,10,26,0,0,15,0,5,0,0,0,0,0,0,22,13,56,22,0,0,0,8,67,0,1,0,0,0,0,0,0,0,3,0,0,0,20,17,Non-geographic row is counted but not mapped
K24:12784,K24,12784,9999,מעטפות חיצוניות,805,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,350,0,26,26,19,7,0,0,36,0,4,0,0,0,0,0,0,24,20,86,10,0,1,0,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,28,26,Non-geographic row is counted but not mapped
K24:12785,K24,12785,9999,מעטפות חיצוניות,806,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,323,321,2,39,35,6,4,0,0,26,0,4,0,0,0,0,0,0,27,15,65,14,0,0,0,3,38,0,0,0,0,0,0,0,0,0,1,0,0,0,24,20,Non-geographic row is counted but not mapped
K24:12786,K24,12786,9999,מעטפות חיצוניות,807,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,338,333,5,33,35,16,7,0,0,33,0,3,0,0,0,0,0,0,12,8,74,21,0,0,0,5,34,0,0,0,0,0,0,0,0,0,4,0,0,0,35,13,Non-geographic row is counted but not mapped
K24:12787,K24,12787,9999,מעטפות חיצוניות,808,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,325,325,0,28,31,5,12,0,0,25,0,3,0,0,0,0,0,0,16,23,79,13,0,0,0,5,50,0,0,0,0,0,0,1,0,0,1,0,0,0,14,19,Non-geographic row is counted but not mapped
K24:12788,K24,12788,9999,מעטפות חיצוניות,809,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,347,2,20,26,48,3,0,0,49,0,4,0,0,0,0,0,0,20,6,73,20,0,0,0,4,29,0,0,0,0,0,0,0,0,0,1,0,0,0,35,9,Non-geographic row is counted but not mapped
K24:12789,K24,12789,9999,מעטפות חיצוניות,810,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,359,353,6,31,41,31,8,0,0,27,0,6,0,0,0,0,0,0,22,17,66,19,0,0,0,3,41,0,0,0,0,0,0,0,0,0,1,0,0,0,21,19,Non-geographic row is counted but not mapped
K24:12790,K24,12790,9999,מעטפות חיצוניות,811,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,346,345,1,17,30,34,8,0,0,39,0,3,0,0,0,0,0,0,12,9,74,12,0,0,0,6,35,0,0,0,0,0,0,0,0,0,1,0,0,0,45,20,Non-geographic row is counted but not mapped
